"","Accession","Latitude","Longitude","offset_6","offset_7","offset_8","offset_9","offset_10","offset_11","offset_12","offset_13","offset_14","offset_15","offset_16","offset_17","offset_18","offset_19","offset_20","offset_21"
"154","BCC105",31.28,35.83,0.0415249860040425,0.0403868361606833,0.0395037785036205,0.0308104239240404,0.0258610613062993,0.0200760380702151,0.0162392816041571,0.0114789310266648,0.00952016317787444,0.0114209322593938,0.0101759441694611,0.00686989389271744,0.0043069700206044,0.00644850113146772,0.00375674794418494,0.00734397719395041
"155","HOR12762",38.28,67.9,0.0509523204133991,0.0484456229717673,0.0456661192499881,0.0427441628199194,0.0313868367540127,0.0256067557053206,0.0220481516512143,0.0160650486046634,0.0135014572207809,0.0123685648843085,0.0140585646771854,0.00828377139339347,0.00933342951976656,0.00594054838173071,0.0074262967278443,0.00725360580511737
"156","FT630",33.47,35.87,0.0432957199917976,0.043234316122175,0.0354425779587309,0.0315494607857969,0.023739668025633,0.0242412719613892,0.0211286759163156,0.018082418926467,0.0143252576172655,0.0186375910301015,0.0178662646453716,0.0101896887242985,0.0112445533292807,0.012477237959651,0.015553769146512,0.013273028691403
"157","FT631",33.93,36.1,0.0432957199917976,0.043234316122175,0.0354425779587309,0.0315494607857969,0.023739668025633,0.0242412719613892,0.0211286759163156,0.018082418926467,0.0143252576172655,0.0186375910301015,0.0178662646453716,0.0101896887242985,0.0112445533292807,0.012477237959651,0.015553769146512,0.013273028691403
"158","FT632",37.08,42.07,0.0561865218121394,0.0555604061145973,0.0512008605170851,0.0480777121702239,0.0469259442309069,0.0305197808893712,0.0226927746868821,0.0300829827414195,0.0301232397717567,0.0211157637093537,0.0129688975835043,0.0274608153936425,0.0194647463118073,0.0107131155411008,0.00991975001986448,0.019484733749746
"159","FT657",29.61,52.52,0.0389226682004003,0.037133207713422,0.0345011484633284,0.0255615664182438,0.0276919837247907,0.0166344858133812,0.0501872866389405,0.0255445208259249,0.0154687602434256,0.0120758645466835,0.0104290031848084,0.0480576603495277,0.0225238358762814,0.0467942897535154,0.0219137807879484,0.0225046132029367
"160","FT658",35.37,43.2,0.0602269680763505,0.0575846895818211,0.0547038923298627,0.0456994263083741,0.0434996271274667,0.0283758933908922,0.0303718225033036,0.0393633127485632,0.0394671802663322,0.0574881510254151,0.0524721715690951,0.0149279221761126,0.008188566689721,0.0127117588185879,0.0148527676510747,0.0201333991836829
"161","FT660",36.75,45.7,0.0476849658060552,0.0501072086401916,0.0444929181592772,0.0370805361589346,0.0332620077550962,0.024596437276065,0.0176268144744527,0.0206550654405362,0.0190717745099694,0.00726665032016854,0.00555140557049583,0.0106256506368924,0.0072776934747646,0.00476469456206634,0.00536915268816788,0.0101729007840727
"162","FT661",38.5,47.2,0.0416826231118243,0.0452217848644852,0.034542578093716,0.0267205443837998,0.0230171432100594,0.0178467412755356,0.015902470932577,0.0142128099568636,0.016987196348051,0.0116740471599227,0.0172847890480109,0.0092756030898465,0.0121105271422382,0.00595900258587282,0.0162982929045698,0.0110298553771884
"163","FT735",37.79,39.96,0.0556747093460866,0.053178874534584,0.0548051798007379,0.0429014310499692,0.0387794731552112,0.0253790794340974,0.0314262779629322,0.0403748745968917,0.0177288530831641,0.03795086141655,0.0143857397666331,0.0275040650126133,0.00965273863347757,0.00719004865566533,0.00833302700503975,0.00777884210263897
"164","HOR10551",37.58,13.75,0.01902671072716,0.0435933406625225,0.0316149426564324,0.0293440481012512,0.0288947309089431,0.0289871062006735,0.0279149559424866,0.0189720941983782,0.0308759014475974,0.0085113492160845,0.0188411292966101,0.0161573241652452,0.017050371524919,0.0182562101567641,0.0167756813143967,0.00806572210181422
"165","HOR2766",24.05,23.31,0.0517940018387519,0.0432652602577409,0.0392484732159434,0.0354828595934669,0.0307624057034623,0.0433815641129573,0.0197481196638664,0.0087984869902098,0.009215108985388,0.00399714451237223,0.0124434271533961,0.00922304243245262,0.00784466073914664,0.00396744555572953,0.00235867616845889,0.00514637703036987
"166","FT880",35.27,47.03,0.0490974796559407,0.0511175636912261,0.0439320669295425,0.0435060605945116,0.0338497146440929,0.0268273488968893,0.0231113947905546,0.0304636525292956,0.0306389529649829,0.0173053529419632,0.0118930920567175,0.0223126804169569,0.0167030126583785,0.011820474707538,0.0103341142290071,0.0157258834595067
"167","FT879",34.53,45.94,0.0574131073146403,0.0547119705369612,0.0490861717859934,0.0437547230264189,0.0414786723998423,0.0313512746271556,0.0354579926436596,0.0441830116613933,0.0490698444569348,0.0492068309411892,0.0518924464562141,0.0346475179174258,0.0117335153610557,0.0160913641417383,0.0146592194492743,0.0181347526949244
"168","FT748",37.32,37.73,0.0511884892590748,0.0479262143873521,0.0465585118369493,0.0397984226195489,0.0363773285672269,0.0247575977182891,0.0178832972298581,0.0365715273953394,0.0166856775187391,0.0271591561881441,0.017902406369622,0.0104573996355877,0.0122490351222801,0.0145889391178914,0.00656171724726522,0.00827754676804201
"169","FT733",36.26,36.47,0.0511884892590748,0.0479262143873521,0.0465585118369493,0.0397984226195489,0.0363773285672269,0.0247575977182891,0.0178832972298581,0.0365715273953394,0.0166856775187391,0.0271591561881441,0.017902406369622,0.0104573996355877,0.0122490351222801,0.0145889391178914,0.00656171724726522,0.00827754676804201
"170","FT731",37.42,37.28,0.0511884892590748,0.0479262143873521,0.0465585118369493,0.0397984226195489,0.0363773285672269,0.0247575977182891,0.0178832972298581,0.0365715273953394,0.0166856775187391,0.0271591561881441,0.017902406369622,0.0104573996355877,0.0122490351222801,0.0145889391178914,0.00656171724726522,0.00827754676804201
"171","FT878",34.44,46.02,0.0574131073146403,0.0547119705369612,0.0490861717859934,0.0437547230264189,0.0414786723998423,0.0313512746271556,0.0354579926436596,0.0441830116613933,0.0490698444569348,0.0492068309411892,0.0518924464562141,0.0346475179174258,0.0117335153610557,0.0160913641417383,0.0146592194492743,0.0181347526949244
"172","FT875",38.08,67.44,0.0509523204133991,0.0484456229717673,0.0456661192499881,0.0427441628199194,0.0313868367540127,0.0256067557053206,0.0220481516512143,0.0160650486046634,0.0135014572207809,0.0123685648843085,0.0140585646771854,0.00828377139339347,0.00933342951976656,0.00594054838173071,0.0074262967278443,0.00725360580511737
"173","FT885",38.62,68.61,0.0509523204133991,0.0484456229717673,0.0456661192499881,0.0427441628199194,0.0313868367540127,0.0256067557053206,0.0220481516512143,0.0160650486046634,0.0135014572207809,0.0123685648843085,0.0140585646771854,0.00828377139339347,0.00933342951976656,0.00594054838173071,0.0074262967278443,0.00725360580511737
"174","HOR4720",56.65,23.71,0.0348420564652371,0.0387047012182438,0.0411133028757556,0.0398863187077722,0.0327746265777116,0.0267216468251443,0.0230904028362756,0.0189537120161961,0.00864020685480807,0.00818706131371359,0.0122494483474083,0.00875462663698795,0.0152357223306052,0.0127695914171692,0.0114073711959154,0.0106105595787536
"175","FT871",40.07,67.69,0.0509179032089043,0.0476852270041437,0.0459394748295354,0.0398024014689152,0.0331840501100939,0.0290429575188584,0.0213731179153901,0.0126326864754684,0.0142322454094284,0.00847804694237602,0.0111463907399289,0.00650374897696834,0.00831276372231739,0.00705391777558411,0.00904197609215911,0.0108099219291001
"176","FT754",36.95,40,0.0556747093460866,0.053178874534584,0.0548051798007379,0.0429014310499692,0.0387794731552112,0.0253790794340974,0.0314262779629322,0.0403748745968917,0.0177288530831641,0.03795086141655,0.0143857397666331,0.0275040650126133,0.00965273863347757,0.00719004865566533,0.00833302700503975,0.00777884210263897
