"","Accession","Latitude","Longitude","offset_1","offset_2","offset_3","offset_4","offset_5","offset_6","offset_7","offset_8","offset_9","offset_10","offset_11","offset_12","offset_13","offset_14","offset_15","offset_16","offset_17","offset_18","offset_19","offset_20","offset_21"
"276","IRIS_313-8857",27.5,90.5,0.115351374692151,0.0249643236001415,0.0236381842389796,0.0451975016210761,0.0153182051736064,0.0271839737567369,0.0284122820070484,0.0256985713234592,0.0270265871801253,0.0371475819505025,0.0250194849696058,0.025268576621408,0.0219627460866967,0.0151684205777472,0.0436362756196387,0.0265323427919283,0.0341096006078415,0.046448646182493,0.0287077809926803,0.0251600050893712,0.0188691455541244
"277","IRIS_313-8865",-0.35,116.39972,0.00524785681947533,0.0022679965099967,0.00454224778613412,0.00331267626279777,0.000614547554432167,0.0013823006780974,0.00331407251806701,0.00143277940461495,0.00163020811337605,0.00173102292997872,0.0043937361020767,0.00451846182153473,0.00301755133450963,0.00484302114974602,0.00674642342747719,0.0047870687661757,0.000951945297009294,0.00370636847594104,0.0103772862132529,0.000732588222464257,0.00103518009139864
"278","IRIS_313-8884",13.52889,99.81417,0.0218907092984853,0.0143671007544261,0.0152247286232309,0.0220178545210319,0.0151283644020714,0.0274448498079794,0.0233279612936442,0.00592412306667489,0.0130014272978844,0.0138913132628956,0.010786959793908,0.0144396616366011,0.020255005923226,0.0136149208156872,0.0130025464820654,0.0102545803948241,0.0220624081357757,0.0043197754699442,0.0152508721936562,0.0139202387055892,0.0133193347869397
"279","IRIS_313-8894",5.38333,115.41667,0.00374769691246864,0.00685267816700257,0.00556642130932253,0.00740240750002242,0.00628747162021859,0.0129567802822082,0.0131314128051071,0.00568423569865549,0.00606796897759666,0.00449434108615235,0.00572216922855311,0.00573572968264157,0.0057456470799961,0.0055872114635378,0.00574552579511448,0.0064152538080276,0.0057106772529287,0.00650705761831063,0.0196492620085071,0.00592817585629109,0.00596323347173
"280","IRIS_313-9002",34.78389,134.37528,0.00909846992921106,0.0057967637058754,0.00540836521528341,0.00477205238183216,0.00567255663304888,0.0139062660448185,0.00411803299479,0.00484272170789339,0.00677975749210843,0.00731496433715524,0.00509192170732602,0.0225054948390674,0.00485389191387033,0.00409056745057918,0.00784325226670252,0.0265390625304206,0.00277869364743419,0.00753485373070756,0.0224011823512276,0.0107429590838911,0.0224138046378568
"281","IRIS_313-9048",27.5,90.5,0.115351374692151,0.0249643236001415,0.0236381842389796,0.0451975016210761,0.0153182051736064,0.0271839737567369,0.0284122820070484,0.0256985713234592,0.0270265871801253,0.0371475819505025,0.0250194849696058,0.025268576621408,0.0219627460866967,0.0151684205777472,0.0436362756196387,0.0265323427919283,0.0341096006078415,0.046448646182493,0.0287077809926803,0.0251600050893712,0.0188691455541244
"282","IRIS_313-9050",5.1,116.05,0.00374769691246864,0.00685267816700257,0.00556642130932253,0.00740240750002242,0.00628747162021859,0.0129567802822082,0.0131314128051071,0.00568423569865549,0.00606796897759666,0.00449434108615235,0.00572216922855311,0.00573572968264157,0.0057456470799961,0.0055872114635378,0.00574552579511448,0.0064152538080276,0.0057106772529287,0.00650705761831063,0.0196492620085071,0.00592817585629109,0.00596323347173
"283","IRIS_313-9081",34.78389,134.37528,0.00909846992921106,0.0057967637058754,0.00540836521528341,0.00477205238183216,0.00567255663304888,0.0139062660448185,0.00411803299479,0.00484272170789339,0.00677975749210843,0.00731496433715524,0.00509192170732602,0.0225054948390674,0.00485389191387033,0.00409056745057918,0.00784325226670252,0.0265390625304206,0.00277869364743419,0.00753485373070756,0.0224011823512276,0.0107429590838911,0.0224138046378568
"284","IRIS_313-9129",-2.69056,119.02583,0.00139147958067224,0.00139019391544876,0.00484415970803508,0.00436092341815918,0.00199755002707853,0.00479861553745326,0.00362615381043331,0.000897699471429438,0.00415388313469371,0.00224947332415085,0.00918336831063583,0.00358727498887812,0.00772313115440702,0.00273184766074076,0.0202186467319425,0.00623615807310836,0.0033069003671491,0.00215922085580729,0.00558066880359081,0.00916171242340728,0.00265169487258615
"285","IRIS_313-9176",25.51667,90.2,0.0241784540812893,0.0401307756952782,0.016266031330063,0.0245498168656241,0.00877031086746512,0.0148296446881933,0.0155103695233062,0.0185678889431084,0.0240327498563271,0.00567757860779835,0.0192729110069306,0.0244240810288494,0.02220973529895,0.0261505321928297,0.0226743540842621,0.0277708875472721,0.0177757170193802,0.0193529803119954,0.0520311943832338,0.0268990033079251,0.0110841776245561
"286","IRIS_313-9239",-2.63111,115.3525,0.00275496591940082,0.000584886198094072,0.00512441740790521,0.00237747156928204,0.000939768522302157,0.00107464239982853,0.00226750922390871,0.00157317592225391,0.00245068485734083,0.00406846685905827,0.021242514082157,0.00243168191966602,0.00176422628428247,0.0031000490641829,0.0103133600331561,0.00372428939436425,0.00198941024611088,0.00377771546798814,0.00380940643848643,0.00186085311202038,0.00383194154984658
"287","IRIS_313-9301",-8.48306,118.54083,0.00944841282713378,0.0156303961301618,0.00647154331085619,0.0161515063823537,0.0104168504411473,0.0442592064569908,0.0101731816670168,0.0113401314718479,0.00953039872108478,0.00632535340892297,0.0088321709612242,0.00770998747397238,0.0252433734865187,0.0124619326951778,0.0162544634217778,0.0115936611867997,0.0141780935063055,0.0176735163947381,0.00893405641102541,0.0111961428852672,0.0159583962040812
"288","IRIS_313-9375",5.61667,117.11667,0.00474880644275592,0.00564952978590031,0.00202990347005551,0.00353901516066435,0.00163302088618992,0.00333779756663081,0.0219604636734908,0.00219676421288251,0.00387153298883499,0.00428735226272401,0.00206174126496806,0.00256656512889779,0.00200258994811485,0.0119552474919301,0.00216023362717605,0.00536946893175963,0.00269557692270105,0.0030323116968872,0.00823711474708971,0.00202232255521353,0.0020714041414896
"289","IRIS_313-9379",35.85917,127.33556,0.00658987477995686,0.0149064124354634,0.00570406522290388,0.00279986908120846,0.00579293687750531,0.00697233155644564,0.0213669630971935,0.0246301069373317,0.010564845973934,0.0272138891985016,0.00973790841368813,0.00809543008877929,0.0115760761747042,0.00325403028003439,0.00325775728412099,0.0249912103923049,0.006437197870965,0.00767000982658296,0.00542929777189787,0.00590496927092276,0.0037199566951196
