"","Accession","Latitude","Longitude","offset_1","offset_2","offset_3","offset_4","offset_5","offset_6","offset_7","offset_8","offset_9","offset_10","offset_11","offset_12","offset_13","offset_14","offset_15","offset_16","offset_17","offset_18","offset_19","offset_20","offset_21"
"123","IS19520",7.340000153,27.53000069,0.00419187956160213,0.00299633559806367,0.0033278154982088,0.00806428240739167,0.000798061038216047,0.00156300294623747,0.0130738470148884,0.000305617686748277,0.00080921602457416,0.00248690607833945,0.00222597898589987,0.00286644505218075,0.00129277268275474,0.00539647826828418,0.000901064226854752,0.00114101166337052,0.00205666473701606,0.00514837910029604,0.00364239730441016,0.00395184193353564,0.00314254562580202
"124","IS19677",19.19000053,81.93000031,0.00898048167937101,0.0129582751135361,0.00985578651190913,0.0247503177001368,0.0162809918309894,0.0187016795599024,0.0146888519291416,0.0175195817627841,0.0122425702161813,0.017136768611681,0.00397680318120077,0.0112486159834659,0.0025307149049388,0.0260645351735969,0.012638611835233,0.0172463051636908,0.0169715727157826,0.0149641795695834,0.0502312038010497,0.0169475495987935,0.0246182134476393
"125","IS19680",18.39999962,81.66000366,0.00371018686966065,0.0201692716308178,0.0198783972644103,0.0256375691670687,0.0135134461493323,0.0262292851873735,0.0110808605526129,0.0056985288434096,0.00804688686678524,0.0158905835335291,0.00285606041637698,0.0129433017724243,0.00776633691909945,0.00793303564207345,0.0197656239757602,0.0204553965537687,0.00509660949663221,0.0118579182402042,0.0146005781318376,0.0140089837053452,0.0161841913804361
"126","IS19685",21.10000038,80.91000366,0.00800977460402822,0.00133168903048553,0.00573970618495613,0.00950961445277258,0.00490929428630552,0.00379534236761351,0.00494515540297045,0.00400656191647467,0.00376429997978798,0.00400807682672184,0.00414684947372288,0.00340307307636148,0.00462072473566427,0.00376475992181671,0.0037801299381148,0.00389202735570435,0.0180722958870028,0.00444355880576155,0.00404219178660419,0.00423316758677086,0.00302966658320306
"127","IS19698",19.70999908,81.23999786,0.0189043156390007,0.00697736728642971,0.00333651703352722,0.00587664169186208,0.00632925960109864,0.0077654051316122,0.00574041675763947,0.00363911881705053,0.00716011599347299,0.00746311153993498,0.00277277546673054,0.00320095730792737,0.0241382392357495,0.015296390169138,0.00619498392042284,0.00789813693686565,0.0079201245435252,0.00517140746570824,0.0116678627690972,0.00654169477663966,0.00745516909936935
"128","IS19700",22.59000015,80.55999756,0.00800977460402822,0.00133168903048553,0.00573970618495613,0.00950961445277258,0.00490929428630552,0.00379534236761351,0.00494515540297045,0.00400656191647467,0.00376429997978798,0.00400807682672184,0.00414684947372288,0.00340307307636148,0.00462072473566427,0.00376475992181671,0.0037801299381148,0.00389202735570435,0.0180722958870028,0.00444355880576155,0.00404219178660419,0.00423316758677086,0.00302966658320306
"129","IS19706",23.05999947,82.58999634,0.0162043999016114,0.00154645291268826,0.0207561219269609,0.0158902753059894,0.00423660712090123,0.00568930482060182,0.0200856921389202,0.018172178395109,0.00400628863729033,0.00575932749790473,0.00670721403847886,0.00880748978775585,0.00329665828943573,0.00620335488947057,0.0124735393719016,0.00604106538003691,0.0115132087087421,0.00907608882478784,0.00596256132312284,0.00415532649772772,0.00565105201583787
"130","IS19732",21.72999954,80.44999695,0.00800977460402822,0.00133168903048553,0.00573970618495613,0.00950961445277258,0.00490929428630552,0.00379534236761351,0.00494515540297045,0.00400656191647467,0.00376429997978798,0.00400807682672184,0.00414684947372288,0.00340307307636148,0.00462072473566427,0.00376475992181671,0.0037801299381148,0.00389202735570435,0.0180722958870028,0.00444355880576155,0.00404219178660419,0.00423316758677086,0.00302966658320306
"131","IS19758",22.72999954,78.34999847,0.0181336150224355,0.0117106460879015,0.0210773297505173,0.016581028979399,0.0196485999957677,0.0265578313552151,0.0175432735079282,0.0290966620365269,0.0290272143154268,0.0288726954815794,0.0233882550384936,0.0106439819253493,0.0212208065881022,0.0280264237266301,0.0159648622673304,0.0220736346987261,0.00858484652998398,0.0162836406123767,0.0283734644082975,0.0164708322034673,0.0152612682371553
"132","IS19804",24.96999931,81.65000153,0.0174345759758565,0.00274143391280633,0.0290470878835625,0.0136905110859768,0.00416754883565079,0.00279257906721384,0.0192736692429895,0.0016862318385419,0.00697228759565669,0.00263215039932154,0.0042373027561218,0.0115852377429069,0.00288669764902541,0.0176583170570893,0.00201433974959754,0.00309730601089346,0.00255116502441747,0.00842809412418099,0.00351007894201231,0.0173355482965338,0.00251834841473819
"133","IS19847",24.90999985,79.58999634,0.0118217741296152,0.0138026710313216,0.0227495506881348,0.00719276555536332,0.00697960699922769,0.00714738231512706,0.0120840061895,0.00666014310238584,0.00928877938610439,0.00525223392397352,0.00907420493635245,0.00848685112654221,0.00622682218660298,0.00750236020905929,0.00541359506787138,0.00667339305273499,0.00635499942604784,0.00788553633615405,0.00740580710143267,0.00956171373993001,0.0055382871785838
"134","IS19859",25.18000031,80.30000305,0.0118217741296152,0.0138026710313216,0.0227495506881348,0.00719276555536332,0.00697960699922769,0.00714738231512706,0.0120840061895,0.00666014310238584,0.00928877938610439,0.00525223392397352,0.00907420493635245,0.00848685112654221,0.00622682218660298,0.00750236020905929,0.00541359506787138,0.00667339305273499,0.00635499942604784,0.00788553633615405,0.00740580710143267,0.00956171373993001,0.0055382871785838
"135","IS19946",15.48999977,-14.47999954,0.020808243090753,0.0468099856994192,0.0180849643674812,0.0282148146907594,0.0200333722809327,0.0154745571984949,0.0127518771242951,0.0300163862913849,0.030036941736759,0.019119125330152,0.0196069102462639,0.026416223990183,0.0179877468103619,0.0269600826766175,0.0400941887153978,0.0315966674320613,0.0388277744596836,0.0397017288305145,0.0311431933359652,0.0381064636750375,0.0308298216893153
"136","IS19950",14.5,-13.67000008,0.0238134034762271,0.00419527791110366,0.0195244598844544,0.0112448987674554,0.0093488635767995,0.00914316410255849,0.00749278893108804,0.0043176436920547,0.0141794737658044,0.00280041539012276,0.00203741602784205,0.0113745103147539,0.0312485894377415,0.00394790784338757,0.0182467024719553,0.00522161976888881,0.00714016696550466,0.00817830265045665,0.0196309462948253,0.00958993583118884,0.00515918480311354
"137","IS19953",15.02999973,-13.77999973,0.015009033567413,0.0166400957173009,0.015528295741016,0.0149507859395606,0.0180871310335675,0.0117481915811885,0.0184012559868524,0.0128713563492924,0.0181963247835103,0.014884690415388,0.0286797239688218,0.0164866191621265,0.0217213846544497,0.0152027172095171,0.00725743226543007,0.00418719441113759,0.0140741389984892,0.0206087636071045,0.0211156503710307,0.0136076976105194,0.0146788507735373
"138","IS19956",16.17000008,-14.67000008,0.020808243090753,0.0468099856994192,0.0180849643674812,0.0282148146907594,0.0200333722809327,0.0154745571984949,0.0127518771242951,0.0300163862913849,0.030036941736759,0.019119125330152,0.0196069102462639,0.026416223990183,0.0179877468103619,0.0269600826766175,0.0400941887153978,0.0315966674320613,0.0388277744596836,0.0397017288305145,0.0311431933359652,0.0381064636750375,0.0308298216893153
"139","IS19962",16.37999916,-15.57999992,0.020808243090753,0.0468099856994192,0.0180849643674812,0.0282148146907594,0.0200333722809327,0.0154745571984949,0.0127518771242951,0.0300163862913849,0.030036941736759,0.019119125330152,0.0196069102462639,0.026416223990183,0.0179877468103619,0.0269600826766175,0.0400941887153978,0.0315966674320613,0.0388277744596836,0.0397017288305145,0.0311431933359652,0.0381064636750375,0.0308298216893153
"140","IS19975",13.14000034,-15.47000027,0.00882846228363989,0.00551312633243712,0.00545392257919331,0.00584268547088563,0.00493706867633276,0.00506979147508901,0.00539716196403342,0.00510606882863556,0.0203268203257242,0.00506384912957904,0.00519143987162013,0.00549448077186768,0.00374285159299723,0.00516745479147172,0.00531104787143184,0.00509519679560544,0.00384916326946848,0.00162179788661045,0.00119852074153324,0.0047731046053085,0.00495388000145805
"141","IS19978",13.67000008,-16.37999916,0.00603627746285717,0.0104793833107771,0.014894841519411,0.0180994323591065,0.0214629340146486,0.021085963393603,0.0131590377901829,0.00469235309854308,0.0111128576491592,0.00441752690980062,0.0255532320182364,0.00454383434907352,0.0149689322320853,0.0250946651301629,0.00780466053304965,0.0131356321489471,0.0266634414589314,0.0165833458044103,0.0326982176753581,0.0125895383077138,0.00825468588498515
