"","Accession","Latitude","Longitude","offset_1","offset_2","offset_3","offset_4","offset_5","offset_6","offset_7","offset_8","offset_9","offset_10","offset_11","offset_12","offset_13","offset_14","offset_15","offset_16","offset_17","offset_18","offset_19","offset_20","offset_21"
"124","BCC761",28.36,83.74,0.00713495677117364,0.0122023542800521,0.00172176430465685,0.00104514510850962,0.00605063551604795,0.00255298553051438,0.00268025767791649,0.00138849982007092,0.00108954065695065,0.00288255000235447,0.00851571365805804,0.00201434112010522,0.00227815786807263,0.00348515490165836,0.00266376479847264,0.00194464788997247,0.00453088964242114,0.00227849852803139,0.00148824010165549,0.00242274091838203,0.0013661466510188
"125","BCC1488",51,142.64,0.0513958661064226,0.00381415073807622,0.00630170875961046,0.0274819950309389,0.0057547693398278,0.0044914756535963,0.0064655047894015,0.00710944345588267,0.0063040065505423,0.00646611479868674,0.0052056754556524,0.00600925231012907,0.00685473612973712,0.00652681753641959,0.00769973576678796,0.00504176864706054,0.00876720882556017,0.00640576844904047,0.00453618202991712,0.0244075704436068,0.00416378471741425
"126","BCC1503",37.94,58.38,0.077249222389755,0.0116987187553607,0.00559224167295762,0.00591302556914419,0.0135814334551346,0.0114308392488755,0.0148042645902952,0.0136892636628029,0.00984260958054762,0.018103112901379,0.0115765194233015,0.0130920672437516,0.00754955739095588,0.0153505811152024,0.0105589517245473,0.00785275234077618,0.0101998353614081,0.00964722660327107,0.0150540565858309,0.00595857553506357,0.00720656167915879
"127","BCC1494",50.3,57.18,0.0564392576396367,0.00633105586075996,0.00545277679850647,0.00863132774286385,0.0043929261215359,0.00643365551582032,0.01028890940325,0.00999861124169115,0.0145367544125889,0.0122465644714219,0.0148106370312288,0.0109964275675942,0.00806490241710517,0.00533974094387874,0.00965720051804188,0.0117187121687077,0.0103329799704847,0.0104733329167994,0.0102940091822211,0.00872161238003225,0.00711732071779377
"128","HOR1804",35,71.15,0.0629633887600027,0.00691615981682945,0.00725668420172647,0.0051597355946006,0.0148789367903898,0.0150142815433721,0.00668956519324289,0.00636049240682205,0.0121843934475559,0.0102482612639757,0.00600558329246397,0.00462062604075316,0.00602825028371305,0.00772272233621401,0.0052218857500656,0.00540365350146168,0.00501667792016971,0.00753361771822576,0.00527359666269711,0.00883288958281674,0.0145510869602481
"129","HOR1842",36.27,72.38,0.0464931493819409,0.0250275893695877,0.00578528076772534,0.00637014464170432,0.00688769661842025,0.00979498952864668,0.00875066175672129,0.00826012489351806,0.00888221118216896,0.0103009322019577,0.00771890201629136,0.0080145794453114,0.00878458857742839,0.0195793911097646,0.005932323844458,0.00729381061497601,0.0048283206259153,0.0255516570452866,0.022586064241963,0.0075248104214838,0.00517762463609348
"130","BCC1589",37.93,12.73,0.0135440391643095,0.0048719983778581,0.00934302288518054,0.0106119359916055,0.0204407130708357,0.00914183101925601,0.0157312075183271,0.00399898820759189,0.00711671358880578,0.00688454048859605,0.00793171505674875,0.00888440762101901,0.0052346955794009,0.0122530349110427,0.0162752403560252,0.0224830214147698,0.0048772895698683,0.00983563779012535,0.00207258590610783,0.0120311945790471,0.0247446925195923
"131","HOR2800",31.53,48.82,0.055425222868357,0.00819916678962961,0.0167058075849847,0.0188158593388732,0.0191797897958562,0.0312776015232303,0.0301022724228421,0.0250562777330321,0.0501709808324173,0.0265880378851217,0.0168024530517567,0.0240378567734439,0.0195757477358262,0.0105355570386158,0.0156059045524895,0.0225977315865952,0.0208888726543503,0.0245564456651563,0.0370344861694371,0.0320141934542572,0.0267794402346161
"132","HOR2829",34.58,48.82,0.0652362646674592,0.0144864670126028,0.00868868433879874,0.0129314687821791,0.00773494711358161,0.0174697841028857,0.0153990447359907,0.00737865775320873,0.0087521515961231,0.00813793611252131,0.00583687742265325,0.00782320159682646,0.0115481903152618,0.0103848194174442,0.0122132283234184,0.00534806309180575,0.00613256839624586,0.0111798856095041,0.010844543085667,0.00943535298342752,0.00475458914852128
"133","FT411",46.31,7.85,0.0424451927811578,0.00287289556006266,0.00435393525763695,0.00463766126721593,0.00212572957514501,0.00411878063727535,0.00411155708653601,0.0029248009667945,0.00276756792094526,0.0020031347640928,0.00467373706055492,0.00396746253997254,0.00367977763804937,0.00387583108531647,0.00380234448082983,0.00582644301361807,0.00442153786548896,0.00850310916413371,0.00502398832646564,0.00513709715406125,0.00432853447518835
