"","Accession","Latitude","Longitude","offset_1","offset_2","offset_3","offset_4","offset_5","offset_6","offset_7","offset_8","offset_9","offset_10","offset_11","offset_12","offset_13","offset_14","offset_15","offset_16","offset_17","offset_18","offset_19","offset_20","offset_21"
"397","IRIS_313-11921",14.04778,101.3725,0.00531781981305932,0.0241952544205561,0.00601107812421441,0.0058342167924281,0.0089412625771796,0.00408074618692213,0.00599623123662174,0.00663914783026945,0.0054287208865975,0.00426407136575498,0.00555857045257477,0.00576202021913473,0.00462746140689914,0.0225835126336985,0.00818298655279741,0.00813601452165886,0.003377510075616,0.00430672677079247,0.010022257877501,0.00381009996472019,0.0064369634270593
"398","IRIS_313-11925",12.79778,102.16278,0.00359922152283344,0.00646769400726319,0.00621664111492753,0.00392178359277487,0.00536908141080568,0.00310070178768616,0.00600838990033228,0.00558164614919626,0.00332294176331084,0.00503583313559859,0.00725905861646436,0.00263483605984235,0.00882977615492929,0.0168374946291176,0.00435174784115304,0.0044738076236071,0.00554938817422466,0.00622431990684831,0.0110331642410407,0.00493906180472992,0.00343249237802223
"399","IRIS_313-11927",17.42917,102.98944,0.00855939399944337,0.0088523595458572,0.00645698984230208,0.00538711631545969,0.00863216913103601,0.0067816865179967,0.0145178550744868,0.0256059845923186,0.00569424098069935,0.00363319381672333,0.00488393417596812,0.0079458102583632,0.00681026807195617,0.0144298106913075,0.00863883106658015,0.00521304867003752,0.00573433119743573,0.00516769996835265,0.0156476936500882,0.00527925173912365,0.00572168848157593
"400","IRIS_313-11935",12.30083,104.9825,0.00717635229554144,0.0271821049444353,0.0095860383814116,0.00686203799345001,0.0107047582780488,0.00686539451320153,0.00913150014259475,0.00894167918973648,0.00806709639474037,0.00426728701802811,0.00406659938475494,0.00343800733037157,0.00553344920925489,0.00175973220103833,0.00452402589500566,0.00469283191196851,0.00306051548136295,0.00351364828726547,0.0103154182924511,0.00412471766017151,0.00408269867000003
"401","IRIS_313-11936",12.30083,104.9825,0.00717635229554144,0.0271821049444353,0.0095860383814116,0.00686203799345001,0.0107047582780488,0.00686539451320153,0.00913150014259475,0.00894167918973648,0.00806709639474037,0.00426728701802811,0.00406659938475494,0.00343800733037157,0.00553344920925489,0.00175973220103833,0.00452402589500566,0.00469283191196851,0.00306051548136295,0.00351364828726547,0.0103154182924511,0.00412471766017151,0.00408269867000003
"402","IRIS_313-11943",28.39083,84.1225,0.0452031853534187,0.0139899974223583,0.0338370849195335,0.0174256517439857,0.0074091477327393,0.0147690555179595,0.0179681697607965,0.0201414721959444,0.0392372352555007,0.0133824703407255,0.0478860602952999,0.051404999405222,0.0618102616772873,0.0109066448707922,0.0331135613055006,0.0132154569562858,0.0598204879328347,0.0283831842102544,0.0611476442396073,0.026977309246727,0.015908521964466
"403","IRIS_313-11944",28.39083,84.1225,0.0452031853534187,0.0139899974223583,0.0338370849195335,0.0174256517439857,0.0074091477327393,0.0147690555179595,0.0179681697607965,0.0201414721959444,0.0392372352555007,0.0133824703407255,0.0478860602952999,0.051404999405222,0.0618102616772873,0.0109066448707922,0.0331135613055006,0.0132154569562858,0.0598204879328347,0.0283831842102544,0.0611476442396073,0.026977309246727,0.015908521964466
"404","IRIS_313-11945",23.41667,91.16667,0.0146519301136618,0.017628577083836,0.0153261483468869,0.00937925549942527,0.00544064457310914,0.0100725052222015,0.0073231032840883,0.0145256899329537,0.016842632463741,0.00585994988138673,0.0136521657029601,0.0184861565615897,0.00904322339194747,0.0209482369105225,0.00952128062863231,0.0156345935892539,0.0170484233589054,0.00568786395284111,0.0169782022975698,0.00444098401672743,0.00997282561366995
"405","IRIS_313-11957",13.03944,101.49194,0.00357777325343764,0.00640062165907588,0.00622274146667239,0.00389674081973908,0.00527553705055261,0.0031472394377163,0.00602725886182595,0.00552356997596629,0.00325733115184744,0.00496258816080363,0.00720204273305207,0.00254580341988557,0.00807123721223269,0.0149029827614346,0.00427027348608222,0.00445563084981288,0.00547865135326688,0.00615669832660512,0.010977453025101,0.00486286811154733,0.0033469477191786
"406","IRIS_313-11958",13.03944,101.49194,0.00357777325343764,0.00640062165907588,0.00622274146667239,0.00389674081973908,0.00527553705055261,0.0031472394377163,0.00602725886182595,0.00552356997596629,0.00325733115184744,0.00496258816080363,0.00720204273305207,0.00254580341988557,0.00807123721223269,0.0149029827614346,0.00427027348608222,0.00445563084981288,0.00547865135326688,0.00615669832660512,0.010977453025101,0.00486286811154733,0.0033469477191786
